"Data Source","World Development Indicators",

"Last Updated Date","2020-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Malaysia","MYS","Internally displaced persons, total displaced by conflict and violence (number of people)","VC.IDP.TOCV","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malaysia","MYS","Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports)","TX.VAL.MRCH.R4.ZS","","","","","","","","1.08530318602261","0.896830998996916","0.874138600407648","1.27746004596718","1.36034060436506","1.0381711409396","0.962246051144577","1.7976546169562","1.44301434337326","0.839003166797908","0.696575471930704","0.674192769491631","0.847159254023194","0.794708322756511","0.733524160600681","0.863483564082804","1.06372360599966","0.796995087008316","0.815320575274516","0.777053593085797","0.680929892270211","1.08929936231929","1.11669617205174","1.36471429218639","0.877493808087016","1.02742004030507","1.10085760531918","0.82680706353294","1.00177536560057","0.788023893980259","0.845940796124347","0.964497850300442","0.827483932936649","0.662969522699644","0.778646415260939","1.06288553398114","1.26024680238928","1.27688236200805","1.02353911600094","1.03371937977741","1.13706777783453","1.64694601258051","1.7309404388117","1.80401623513193","1.61693171988138","1.43818024463704","1.38641627596413","0.993560391293026","0.941616237909961","0.974773590125334","0.955901069607091","0.898094813332525","",
"Malaysia","MYS","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","17.57079637","16.87607527","17.74972775","19.94236591","20.46352709","21.35883426","22.84660341","23.74205396","24.38865196","26.01929716","26.53392464","29.38600169","34.5896167","42.08832099","50.34117234","59.24920519","61.33820714","67.36255399","69.69692561","83.63771534","100","93.18493202","102.6425774","110.9451513","127.5556988","134.8525156","147.4818069","152.3045499","144.5563128","125.398119","137.9686499","135.2053939","134.8618217","140.4576369","147.7674414","157.3099943","161.7671003","179.7667932","188.3054595","",
"Malaysia","MYS","Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports)","TM.VAL.MRCH.R1.ZS","","","","","","","","16.8737604354043","18.9019199027018","18.1251229757128","14.8117699203614","11.94068101848","12.883289903705","13.5236182026171","11.5114881753509","12.2413368891704","10.1005074872607","10.0460040184894","9.98539339282676","8.46585993315588","7.56534944586255","7.70515635582436","8.15908964635383","7.43920133955601","8.8269603560555","9.06204941370473","9.49306518787993","9.43672931174337","8.96506688055892","8.32955029833503","6.39640384044846","6.79590479167274","7.64023537987706","7.42992144502167","7.31886572986453","7.29624460830175","8.86799249612959","10.1076418947167","12.3564434916888","12.7338757580221","13.6664752466433","15.3205574541025","18.7327521968496","21.3310904060573","22.910743060389","24.6701434014911","24.9580560463227","25.8134413486005","26.0920255736284","28.1954224120944","28.3223557932437","28.2379402057131","29.828845732278","30.5425940902784","29.9732005867124","33.3963857663217","34.5965147418498","33.9835057228097","33.6371801362036","",
"Malaysia","MYS","Tariff rate, most favored nation, simple mean, primary products (%)","TM.TAX.TCOM.SM.FN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.31","","","18.77","","14.22","","","13.17","11.32","13.09","11.51","10.25","7.33","3.45","7.4","23.01","2.43","4.63","6.97","6.71","7.36","7.08","5.31","5.37","6.04","2.24","","4.66","","","",
"Malaysia","MYS","Tariff rate, most favored nation, simple mean, manufactured products (%)","TM.TAX.MANF.SM.FN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.26","","","16.75","","13.37","","","11.04","9.9","15.45","10.43","9.75","9.75","9.73","10.07","10.8","8.74","8.58","8.58","8.61","8.99","6.57","6.55","6.52","6.35","6.11","","6.18","","","",
"Malaysia","MYS","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7469000","7138000","6211000","5551000","7931000","10222000","12775000","13292000","10577000","15703000","16431000","17547000","20973000","22052000","23646000","24577000","24714000","25033000","25715000","27437000","25721000","26757000","25948000","25832000","",
"Malaysia","MYS","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","49.1040959292781","49.1151926371445","49.1276166582129","49.142062702374","49.1593153837866","49.1797457171835","49.203515434956","49.230290371968","49.259335541727","49.2895753737537","49.3199499339651","49.3506492332519","49.3810333321942","49.4089352225093","49.4316534387456","49.4475542190637","49.4548825024734","49.4546536898667","49.4508540953009","49.4487198584551","49.4509966376515","49.4602612412852","49.4737380378911","49.4823552592779","49.4748260632031","49.444980948686","49.3907404110863","49.3187388164293","49.2417434132649","49.1751678835956","49.1282998658223","49.1022244617302","49.0918534563056","49.0921508916058","49.0962336243339","49.0989624750654","49.1001858964139","49.1000051477569","49.0940868285169","49.0776100022183","49.0476994041455","49.0047182275678","48.950795614628","48.8876290896638","48.8176901530159","48.7437260649463","48.6650919240603","48.5841567969482","48.5097574706538","48.4523871934122","48.4184892329233","48.4103954345407","48.4243136027497","48.452673346766","48.4851844230309","48.5144692281862","48.5387091892064","48.5597509440307","48.5785205819849","48.5969563054078",
"Malaysia","MYS","Population ages 65 and above (% of total population)","SP.POP.65UP.TO.ZS","3.41700763834594","3.37198782013024","3.33271516468174","3.29438359809704","3.25043371174913","3.1991827478508","3.216121536853","3.22811575377066","3.24202321949842","3.26723825689027","3.30808650876225","3.37526112022554","3.44277166657086","3.50233484388972","3.54526419783703","3.56847826792994","3.5837608909806","3.58695706562905","3.58487214542524","3.58463513196961","3.59031706211405","3.62179778800964","3.65084166072902","3.67494040254196","3.69118615235167","3.69916469254584","3.70630123379655","3.7027902191018","3.69269080594379","3.68320746449262","3.68066266204262","3.70548236746162","3.73511471238547","3.76484393195181","3.78864222250031","3.80545663532105","3.82692363780797","3.8370632227467","3.84673890896055","3.87024609093442","3.91504672902434","4.02992620687424","4.1441952916243","4.24149429978818","4.32434222028076","4.41536014849939","4.55936103408443","4.68859525523037","4.78819471548068","4.86384371538675","4.93816744058918","5.11447103742671","5.3117929018557","5.52585854596722","5.7486082364305","5.97557487601484","6.20310400110752","6.4339520211868","6.67175462547886","6.92077130929584",
"Malaysia","MYS","Population ages 40-44, male (% of male population)","SP.POP.4044.MA.5Y","4.60688410510199","4.5048410231891","4.37266041896437","4.23799022105071","4.1379817540256","4.08933658114012","4.07573429253624","4.11652767343046","4.18063007330729","4.22286122644072","4.22088126849247","4.20958152977726","4.15014605131125","4.08432354238539","4.07294994852591","4.14575839372417","4.25477122446949","4.43678394185965","4.63806327900288","4.78091537310669","4.82644732844631","4.7901416106831","4.67448074089919","4.52632477415461","4.41340313415849","4.37211887995989","4.41596006510653","4.53427216142238","4.70742423679524","4.90875305096551","5.12357177948116","5.29907053057646","5.4799397388975","5.65360975483863","5.80468437171315","5.92588337830826","6.01473425370462","6.07352275654257","6.12313585865912","6.19354692230421","6.29954040466221","6.32290726709251","6.33736766165857","6.3088272139921","6.23409863605921","6.15035542083218","6.19609361530722","6.21345034560536","6.18064867051097","6.10791263748754","6.0287515016192","6.05852762325046","6.12270394349884","6.20655409500263","6.28472739702193","6.34374338112643","6.37194584818753","6.37916935619755","6.39871341184755","6.48175345505896",
