"Data Source","World Development Indicators",

"Last Updated Date","2020-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"United States","USA","Internally displaced persons, total displaced by conflict and violence (number of people)","VC.IDP.TOCV","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports)","TX.VAL.MRCH.R4.ZS","2.80983686389092","2.88658810057732","3.18282753515914","2.77551020408163","2.97538136233197","2.56805529172816","2.79893699596111","2.09116198901189","2.14959814376559","2.39713397608134","2.01764047127639","2.43755465242192","2.35282308657465","2.45699557740796","3.68467012922208","5.65114443567482","4.92941227574823","4.7871411148103","4.83179662619773","2.78356630873589","2.33218506833007","2.87606457570886","3.16426678466021","2.98819001660078","2.70961201478913","2.21806380204669","1.92916210572793","1.75410218585502","1.71489992447722","1.57575052400522","1.35322590090721","1.26725618376235","1.40831591069173","1.36804864898537","1.21271282899297","1.04229521749645","0.948877561180865","0.960098064448584","0.851743220645328","0.77707793796405","0.80567560322063","0.909201587905218","0.880873560233969","0.752702433848398","0.899030795570611","0.907102447396241","1.01941195189925","1.18171653665207","1.24432360089838","1.39216205731803","1.34031577546595","1.22723971466731","1.02965762336654","1.10211674847792","1.15118645043444","0.94398906990037","0.874564449817707","0.826237358583342","0.908951089866846","",
"United States","USA","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","35.65398037","35.87237515","35.24289345","35.76714989","39.02608008","40.80327686","41.324974","43.28696502","46.53623648","49.57600023","52.20047888","53.45482127","55.79053933","58.45691231","63.61763596","69.33152518","73.15375868","80.10629007","84.16506632","87.53119814","100","93.99704812","90.26618336","92.97034415","100.5935252","107.8016475","118.5289836","126.4805466","133.7545021","115.0409063","132.8249833","142.5555709","148.0756246","151.8910979","156.6522112","155.0967981","154.7712254","161.0373425","167.8997613","",
"United States","USA","Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports)","TM.VAL.MRCH.R1.ZS","3.9763275553934","3.62166901757463","3.13874986446307","3.08028887232039","3.22235226735065","2.78445766358689","3.29603358059595","3.22801696100291","2.84790705698359","2.86712030186792","2.59834865608713","2.38433747545806","2.21194195864301","2.6461664373807","3.81692353801302","4.39535236362258","4.45675520329138","4.39974819404018","4.17562396543199","4.14862476899626","4.76170841761319","5.11846642750308","4.6782045196898","5.03284318628922","4.74082779195888","4.28927308469665","4.01410942944898","4.38364594508565","5.00084822438362","6.0301329933331","6.72556255730019","7.95219872888594","9.66889730152296","10.7419402985075","11.6086613419365","12.2123270616431","12.5299017174382","13.2238768105057","14.0171886528216","14.1178181748817","14.3140884312538","14.7259208419126","16.6582031087566","17.8762133133125","18.8377876982176","20.0694087700362","21.023244060025","21.6661280168931","21.0127701420598","24.2842844403425","24.2672601264151","22.59051767069","23.2198432771156","24.2404963523147","25.0327411413821","27.4625002697554","27.5792493498479","28.0215220457427","27.4628713559442","",
"United States","USA","Tariff rate, most favored nation, simple mean, primary products (%)","TM.TAX.TCOM.SM.FN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.6","3.54","3.57","3.58","3.62","","4.02","4.02","4.34","3.86","3.72","3.66","3.76","3.74","3.61","3.48","3.39","3.34","3.63","3.21","3.17","3.17","3.21","2.97","2.95","2.94","2.99","3.02","5.29","5.54","",
"United States","USA","Tariff rate, most favored nation, simple mean, manufactured products (%)","TM.TAX.MANF.SM.FN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.39","6.39","6.37","6.39","6.4","","5.73","5.42","5.19","4.71","4.34","4.31","4.19","4.1","3.96","3.82","3.8","3.79","3.65","3.84","3.88","3.9","3.89","3.79","3.78","3.77","3.78","3.78","3.53","3.76","",
"United States","USA","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43318000","46489000","47767000","46377000","48689000","51238000","46927000","43581000","41218000","46086000","49206000","50977000","56135000","58007000","55103000","60010000","63477410","66966900","71642910","75379350","77773520","76407480","77186740","79745920","",
"United States","USA","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","50.4550559159069","50.473114791197","50.4885357987435","50.5044943785641","50.5250166612636","50.5525330057131","50.588655254573","50.6317245718855","50.6769494824042","50.7177786820154","50.7498649012039","50.7710781756653","50.7834932375917","50.7919318835117","50.8031632172934","50.821573731207","50.8490699883625","50.8831208372661","50.9184002879418","50.9475758485264","50.9658502514159","50.9710566875672","50.9656811330264","50.955164913702","50.9470688920258","50.9463216983171","50.9548515184989","50.9699420671743","50.9863034035126","50.9965864201085","50.9958743545725","50.9829098304796","50.9600479251755","50.9304851773073","50.8988568402088","50.8685846305057","50.840541089592","50.8141048969225","50.7893108243952","50.7657843052685","50.743268682874","50.7217088267852","50.7014462635583","50.6829866043738","50.6669920978822","50.6538020129792","50.6438964558909","50.6367847142009","50.6307101023585","50.6233481370269","50.6131890528633","50.5996033795709","50.5834049276266","50.5662962856078","50.5506734728571","50.5382211684035","50.5293128025686","50.5233822743544","50.5200146539124","50.5184872077992",
"United States","USA","Population ages 65 and above (% of total population)","SP.POP.65UP.TO.ZS","9.1157240516365","9.19070286933771","9.25666124770925","9.32093675570192","9.38862385893657","9.46046624606258","9.5770322269274","9.69526310967829","9.81637277255134","9.93673371555787","10.0508148547925","10.19898387044","10.333096759756","10.4651258924921","10.5990648481906","10.7304526940099","10.8903418943005","11.0503160581731","11.2168348760963","11.3876430297024","11.5565418997375","11.6858364944201","11.7987714612327","11.9059368147568","12.0164485180539","12.1316674554753","12.2502403041832","12.3609815352887","12.4633778668089","12.5532065058315","12.6277839838757","12.6712559239854","12.695214280064","12.7025444314064","12.6920733689759","12.6625104800809","12.6109816541527","12.545806175682","12.4730115222078","12.3997197611975","12.3337392660218","12.3139292858862","12.2915656601496","12.2776805891466","12.2825855574362","12.3117114938844","12.3809160556302","12.4718681790523","12.5951145979011","12.7626484656842","12.9817726024576","13.2502621355322","13.5614320272468","13.9050443081105","14.2676996042196","14.6428847122761","15.0336787501808","15.4193658960742","15.8076540556035","16.2096061428511",
"United States","USA","Population ages 40-44, male (% of male population)","SP.POP.4044.MA.5Y","6.42689040116721","6.41161522997785","6.42441726377772","6.44594941540706","6.44802140103033","6.41483580252957","6.36112222395862","6.28087548150825","6.18163625917162","6.07303153712418","5.95900864193234","5.82191290137582","5.68602850190048","5.56476997866248","5.46862816106801","5.39812197823718","5.27421286697357","5.1999989561784","5.18619860495809","5.21867069036032","5.26699443846348","5.32489075006264","5.38475712339269","5.46610575062474","5.59375281504629","5.77409639440158","5.98183872256915","6.24536327735641","6.54472489912433","6.8394677827889","7.09640219645667","7.25586530171292","7.37809674163782","7.48433247449805","7.59738388141248","7.72355655777619","7.82943858391453","7.92669549996576","8.00804760654502","8.06151283894715","8.08099861180603","8.0907205995182","8.06842833586206","8.01407658837137","7.92746873548927","7.8097436758818","7.65282894559255","7.47238910680117","7.28066310093699","7.09321772003225","6.92029292008022","6.760584722474","6.62173952868486","6.50262528882301","6.40153754752268","6.31817213254935","6.2528495700306","6.20445317831791","6.1747321236972","6.16581047512478",
