"Data Source","World Development Indicators",

"Last Updated Date","2020-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Liberia","LBR","Internally displaced persons, new displacement associated with disasters (number of cases)","VC.IDP.NWDS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1000","","","","","","650","","10000","970","15000","600",
"Liberia","LBR","Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports)","TX.VAL.MRCH.R3.ZS","","","","","","","","","0.00651374399983966","0.00858796654128235","0.14631167355109","0.0125729535490203","0.072643712241948","0.338227760598935","0.516247418762906","0.396489395683234","0.293190326469617","0.867897848042923","1.1258926514628","","0.938870956459172","1.14691858937896","0.356916941406135","1.13463384932437","1.52936478001376","1.52936478012718","0.66036533351636","0.328828522209016","1.64395344212868","2.5078905133346","0.568767509838103","2.00448289313406","0.675825400867634","0.517250258282932","0.947237687056","0.349907242232967","0.948337093303563","0.451499538307264","0.631122741483975","0.0584929582755701","0.0259210686285295","0.0259474223688456","0.0259500827937978","0.0259539131182597","0.0259538484841305","0.0259538542577499","0.0259539605842521","0.0259538565897485","0.0259539088022089","0.0259539256168781","0.0259537891642122","0.0259537892570904","0.0259538872815948","0.0259538942520123","0.025953918878554","0.0259539545890346","0.0259538651566832","0.0259538672804653","0.0981193887007322","",
"Liberia","LBR","Medium and high-tech exports (% manufactured exports)","TX.MNF.TECH.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liberia","LBR","Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports)","TM.VAL.MRCH.OR.ZS","","","","","","","","1.1052624307484","2.66752636669276","4.66093933975841","3.55045791889057","4.48763729498104","4.80856946177825","6.45853255110744","3.38047506942976","2.9857280448297","3.33751650096814","5.72036194778899","5.83355627267711","5.03658688077863","4.89651162573309","3.53852727889703","5.00300021246641","6.18956452443658","7.75970307061985","7.75970307074634","4.44062228234612","1.97764346526288","10.1624603996326","5.90919786493616","2.05288828796209","1.86189863186618","4.41898520859484","2.72864093924623","4.42752499288762","3.37495879992949","10.7610920197496","4.60605214139948","1.78357131702779","1.81327614522205","52.0983906075682","52.2102811903478","52.2262421033898","52.1578174471088","52.1726474589561","52.2111726365776","52.2486091014572","52.248612236003","52.2486110889118","52.2486117845482","52.2486107490355","52.2486116628781","52.2486109349387","52.2486114178026","52.2486117328395","52.2486111792909","52.2486107044894","52.2486106107137","54.9734498838801","",
"Liberia","LBR","Tariff rate, applied, simple mean, primary products (%)","TM.TAX.TCOM.SM.AR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.69","9.44","9.31","","","","9.65","",
"Liberia","LBR","Tariff rate, applied, simple mean, manufactured products (%)","TM.TAX.MANF.SM.AR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.89","9.81","9.74","","","","9.57","",
"Liberia","LBR","Unmet need for contraception (% of married women ages 15-49)","SP.UWT.TFRT","","","","","","","","","","","","","","","","","","","","","","","","","","","32.8","","","","","","","","","","","","","","","","","","","","","35.7","","","","","","31.1","","","","","","",
"Liberia","LBR","Population, female","SP.POP.TOTL.FE.IN","552719","565612","578832","592418","606410","620901","635892","651417","667572","684475","702185","720752","740201","760591","782009","804507","827578","851064","875750","902693","932307","965447","1000976","1035010","1062340","1079438","1085756","1083122","1073401","1059441","1044072","1026096","1006744","994193","998981","1027930","1085687","1168365","1263760","1354519","1428383","1480427","1514993","1540240","1568656","1609121","1664043","1729872","1802371","1874990","1942962","2005231","2063458","2118812","2173341","2228589","2284705","2341204","2398322","2456258",
"Liberia","LBR","Population ages 65 and above, total","SP.POP.65UP.TO","35417","36400","37309","38154","38970","39783","40786","41775","42748","43694","44607","45779","46919","48050","49202","50397","51941","53494","55101","56783","58549","60804","63083","65205","66974","68314","69693","70316","70249","69591","68446","68303","67872","67638","68176","69718","73420","78992","85653","92466","98879","102231","104249","105557","106969","108980","112667","117165","121967","126384","130062","133229","135495","137343","139401","142053","146615","151539","156782","162227",
"Liberia","LBR","Population ages 40-44, female (% of female population)","SP.POP.4044.FE.5Y","4.41273850317884","4.46082392024229","4.52185690864204","4.58664956154047","4.64502681345356","4.69140057529208","4.70428014952295","4.71112161813649","4.71244343315263","4.71033231357217","4.70559752771705","4.68315775307214","4.65981537447261","4.63837284213571","4.62207547748872","4.61263281409259","4.59546917745319","4.58598097458264","4.58085784462057","4.57607497549006","4.5681549540814","4.54886322440313","4.5351872627933","4.51395296484199","4.46995212446509","4.40154561767733","4.28299466087778","4.13352167811508","3.98433023881946","3.8810126104357","3.84924454660824","3.87185616954342","3.96865917448234","4.10825251409685","4.23642114957256","4.31236429010592","4.36000029474398","4.3766138950965","4.37284125483183","4.3722596320312","4.39022443638869","4.38096280264896","4.38022114968264","4.38685449910988","4.39394692788358","4.39538381227006","4.3971219493727","4.40026776547629","4.40530589689587","4.41698826872492","4.43940746139142","4.46571768254247","4.49938670940397","4.53947564037034","4.58367804054769","4.63014939048878","4.67412641894687","4.71847367292527","4.76378901582023","4.81142453276488",
